codigo	descricao	unidade_medida	cpc	codigo_secao	codigo_divisao	codigo_grupo	codigo_classe	codigo_subclasse	id	offset	item_filename
27251	Emissão de Outros Tipos de Certificados sem Token                                                                       	UN	1674	1	16	167	1674		27251	2500	servicos.servicos
27260	Serviços Auxiliares de Tecnologia Informação e Comunicação                                                              	UNM	1681	1	16	168	1681		27260	2500	servicos.servicos
27278	Serviços de Digitalização / Indexação de Documentos                                                                     	UN	1682	1	16	168	1682		27278	2500	servicos.servicos
27286	Serviços de Leitura Ótica / Conversão de Arquivos Digitais -OCR                                                         	UN	1682	1	16	168	1682		27286	2500	servicos.servicos
27294	Serviços de  Gerenciamento  Eletrônico de Documentos (GED) eworkflow                                                    	H PFUST UN	1711	1	17	171	1711		27294	2500	servicos.servicos
27308	Serviço Especializado de Business Inteligence (BI)                                                                      	H PFUST UN	1711	1	17	171	1711		27308	2500	servicos.servicos
27316	Serviços Especializados de Geoprocessamento                                                                             	H PFUST UN	1711	1	17	171	1711		27316	2500	servicos.servicos
27324	Serviços de Pesquisa, Análise e Desenvolvimento em Tecnologia Informação e Comunicação (TIC)                            	H PFUST UN	1721	1	17	172	1721		27324	2500	servicos.servicos
27332	Serviços de Consultoria em Tecnologia da Informação e Comunicação (TIC)                                                 	H PFUST	1731	1	17	173	1731		27332	2500	servicos.servicos
27340	Serviços de Consultoria em  Segurança de Tecnologia da Informação e Comunicação (TIC)                                   	H PFUST	1731	1	17	173	1731		27340	2500	servicos.servicos
27359	Serviços  de Projeto de  Redes de Tecnologia da Informação EComunicação (TIC)                                           	UNUST	1741	1	17	174	1741		27359	2500	servicos.servicos
27367	Serviços de Projeto de Topografias de Circuitos Integrados                                                              	UNUST	1741	1	17	174	1741		27367	2500	servicos.servicos
27375	Serviços de Projeto de Circuitos Integrados                                                                             	UNUST	1741	1	17	174	1741		27375	2500	servicos.servicos
27383	Arrendamento Mercantil Financeiro de Servidor / Storage (Leasing)                                                       	UN	1811	1	18	181	1811		27383	2500	servicos.servicos
27391	Arrendamento Mercantil  Financeiro de Equipamentos de Telecomunicações (Leasing)                                        	UN	1811	1	18	181	1811		27391	2500	servicos.servicos
27405	Locação De Estação de  Trabalho - Arrendamento Mercantil Operacional de Máquinas e Equipamentos, sem Operador           	UN	1812	1	18	181	1812		27405	2500	servicos.servicos
27413	Locação de Equipamento Servidor/Storage- Arrendamento Mercantil Operacional de Máquinas e Equipamentos, sem Operador    	UN	1812	1	18	181	1812		27413	2500	servicos.servicos
27421	Locação de Equipamento de Telecomunicações- Arrendamento Mercantil Operacional De Maquinas E Equipamentos, Sem Operador 	UN	1812	1	18	181	1812		27421	2500	servicos.servicos
27430	Locação de Equipamento de Controle de Acesso Pessoal - Arrendamento Mercantil Operacional De Equipamentos, Sem Operador 	UN	1812	1	18	181	1812		27430	2500	servicos.servicos
27448	Locação de Outros  Equipamentos de TIC - Arrendamento Mercantil Operacional De Maquinas E Equipamentos, Sem Operador    	UN	1812	1	18	181	1812		27448	2500	servicos.servicos
27456	Licenciamento de Direitos Permanentes  de  Uso  de  Softwarepara Estação de Trabalho                                    	UN	1821	1	18	182	1821		27456	2500	servicos.servicos
27464	Licenciamento de Direitos Permanentes  de  Uso  de  Softwarepara Servidor                                               	UN	1821	1	18	182	1821		27464	2500	servicos.servicos
27472	Licenciamento de Direitos  Permanentes de Uso de Outros Softwares / Programas de Computador                             	UN	1821	1	18	182	1821		27472	2500	servicos.servicos
27480	Licenciamento de Direitos de Produção, Distribuição ou Comercialização de Programas de Computador                       	UN	1821	1	18	182	1821		27480	2500	servicos.servicos
27499	Licenciamento de Outros Direitos Permanentes sobre Programasde Computador                                               	UN	1821	1	18	182	1821		27499	2500	servicos.servicos
27502	Cessão Temporária de Direitos Sobre Programas de Computador Locação de Software                                         	UN	1821	1	18	182	1821		27502	2500	servicos.servicos
27510	Contratos de  Prestação de Serviços de Assistência Técnica eCientífica                                                  	UN	1822	1	18	182	1822		27510	2500	servicos.servicos
27529	Contratos de Transferência de Tecnologia (KNOW-HOW)                                                                     	UN	1822	1	18	182	1822		27529	2500	servicos.servicos
27537	Outros Contratos de Transferência de Tecnologia                                                                         	UN	1822	1	18	182	1822		27537	2500	servicos.servicos
27545	Cessão de Direitos de Propriedade Intelectual sobre Programade Computador                                               	UN	1831	1	18	183	1831		27545	2500	servicos.servicos
